NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01311E+16,912,Cancelada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,151248,2460,0,99279,0,31,Hipoteca,Posgrado
2.01406E+16,4369,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,26,Propia,Preparatoria
2.01406E+16,4371,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,21739,0,46,Renta,Licenciatura
2.01406E+16,148,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,15690,1230,0,0,0,34,Propia,Posgrado
2.01406E+16,4357,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,25,Renta,Preparatoria
2.01406E+16,227,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,17012,1090,0,70055,0,53,Hipoteca,Posgrado
2.01406E+16,4691,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,6442,0,59,Renta,Preparatoria
2.01406E+16,64,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,32,Renta,Licenciatura
2.01407E+16,4552,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,31,Propia,Preparatoria
2.01407E+16,272,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,35,Hipoteca,Posgrado
2.01407E+16,4263,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,43,Familiares,Preparatoria
2.01407E+16,940,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,57,Familiares,Posgrado
2.01407E+16,4359,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,53,Familiares,Licenciatura
2.01407E+16,4333,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,14182,0,0,62328,0,41,Familiares,Secundaria
2.01407E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,640,0,57,Renta,Preparatoria
2.01407E+16,626,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,43161,0,0,30985,0,43,Renta,Preparatoria
2.01407E+16,4465,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,59,Propia,Posgrado
2.01407E+16,817,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,7882,0,0,0,0,39,Familiares,Posgrado
2.01407E+16,4333,Rechazada,PS1,Rechazado,MALO,0,,,,,0,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,1169,0,37,Hipoteca,Licenciatura
2.01407E+16,607,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,59,Hipoteca,Posgrado
2.01407E+16,343,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,49,Hipoteca,Preparatoria
2.01407E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,59,Hipoteca,Posgrado
2.01407E+16,220,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,59,Propia,Licenciatura
2.01407E+16,12118,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Familiares,Licenciatura
2.01407E+16,124,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,35,Renta,Preparatoria
2.01407E+16,190,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,49,Renta,Licenciatura
2.01407E+16,151,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,35,Renta,Preparatoria
2.01407E+16,4062,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,2139,250,0,0,0,54,Renta,Preparatoria
2.01407E+16,164,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,25,Familiares,Licenciatura
2.01407E+16,166,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,32,Propia,Posgrado
2.01407E+16,4277,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,47,Hipoteca,Posgrado
2.01407E+16,405,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,3214,250,0,0,0,26,Renta,Licenciatura
2.01407E+16,253,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,57,Hipoteca,Preparatoria
2.01407E+16,12123,Cancelada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,52,Familiares,Licenciatura
2.01407E+16,9165,Cancelada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,57,Renta,Posgrado
2.01407E+16,462,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,39,Renta,Posgrado
2.01407E+16,50012,Rechazada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,59,Familiares,Preparatoria
2.01407E+16,20061,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,32,Familiares,Preparatoria
2.01407E+16,319,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,30,Propia,Licenciatura
2.01407E+16,752,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,60,Familiares,Posgrado
2.01407E+16,9193,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,50,Familiares,Posgrado
2.01407E+16,641,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,29,Renta,Preparatoria
2.01407E+16,7418,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,52761,0,45,Renta,Licenciatura
2.01407E+16,11703,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,31,Renta,Posgrado
2.01407E+16,966,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,27,Propia,Licenciatura
2.01407E+16,207,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,10996,0,0,0,0,56,Renta,Preparatoria
2.01407E+16,383,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,44691,0,0,43447,0,55,Propia,Licenciatura
2.01407E+16,4339,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,44,Familiares,Posgrado
2.01407E+16,752,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,57,Propia,Posgrado
2.01407E+16,815,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,1,3041,630,0,128806,0,39,Renta,Preparatoria
2.01407E+16,885,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,47,Familiares,Posgrado
2.01407E+16,624,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,58,Familiares,Posgrado
2.01407E+16,269,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,50,Propia,Posgrado
2.01407E+16,306,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,25,Familiares,Preparatoria
2.01407E+16,126,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,49,Propia,Posgrado
2.01407E+16,16,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,30,Propia,Preparatoria
2.01407E+16,424,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,33,Renta,Licenciatura
2.01407E+16,9402,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,37,Hipoteca,Licenciatura
2.01407E+16,515,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,1,8407,450,0,0,0,53,Familiares,Preparatoria
2.01407E+16,868,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,1042,0,0,95383,0,57,Renta,Posgrado
2.01407E+16,749,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,48,Familiares,Preparatoria
2.01407E+16,375,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,34,Propia,Posgrado
2.01407E+16,4257,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,41802,0,27,Propia,Licenciatura
2.01407E+16,506,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,1,19976,840,0,0,0,40,Renta,Licenciatura
2.01407E+16,951,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,1665,450,0,0,0,25,Renta,Posgrado
2.01407E+16,131,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,56,Propia,Licenciatura
2.01407E+16,4152,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,46,Propia,Posgrado
2.01407E+16,400,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,40,Familiares,Preparatoria
2.01407E+16,435,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,1958,0,33,Familiares,Licenciatura
2.01407E+16,6494,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,33133,1460,0,286953,0,33,Renta,Posgrado
2.01407E+16,561,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,50,Propia,Licenciatura
2.01407E+16,568,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,50,Renta,Licenciatura
2.01407E+16,354,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,28,Renta,Licenciatura
2.01407E+16,4663,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,2,1613,500,0,0,0,55,Renta,Preparatoria
2.01407E+16,310,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,57,Renta,Posgrado
2.01407E+16,447,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,45,Familiares,Posgrado
2.01407E+16,4823,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,54,Propia,Licenciatura
2.01407E+16,4221,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,18932,0,34,Familiares,Posgrado
2.01407E+16,129,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,423,0,0,0,0,54,Renta,Licenciatura
2.01407E+16,4422,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,50,Renta,Preparatoria
2.01407E+16,303,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,60,Propia,Preparatoria
2.01407E+16,112,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,31,Propia,Secundaria
2.01407E+16,824,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,20200,0,60,Renta,Posgrado
2.01407E+16,103,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,81469,0,36,Hipoteca,Posgrado
2.01407E+16,4266,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,10389,0,0,0,0,36,Propia,Posgrado
2.01407E+16,5187,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,45,Familiares,Posgrado
2.01407E+16,472,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,32,Propia,Preparatoria
2.01407E+16,572,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,34,Propia,Posgrado
2.01407E+16,4474,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,8,13465,13465,0,0,0,60,Familiares,Preparatoria
2.01407E+16,722,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,4418,250,0,0,0,60,Familiares,Licenciatura
2.01408E+16,7448,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,15256,0,0,0,0,51,Familiares,Preparatoria
2.01408E+16,233,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,46,Familiares,Licenciatura
2.01408E+16,5753,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,29,Propia,Posgrado
2.01408E+16,292,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,38,Hipoteca,Preparatoria
2.01408E+16,584,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,54,Hipoteca,Licenciatura
2.01408E+16,370,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,1,13097,1940,0,1320,0,59,Familiares,Posgrado
2.01408E+16,7176,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,46,Propia,Posgrado
2.01408E+16,154,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,53,Renta,Licenciatura
2.01408E+16,113,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,55,Familiares,Preparatoria
2.01408E+16,4019,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,40,Familiares,Licenciatura
2.01408E+16,626,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,47,Renta,Posgrado
2.01408E+16,4644,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,42,Renta,Preparatoria
2.01408E+16,472,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,29,Renta,Licenciatura
2.01408E+16,389,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,45,Renta,Licenciatura
2.01408E+16,986,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,26,Renta,Posgrado
2.01408E+16,626,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Hipoteca,Posgrado
2.01408E+16,7134,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,27,Propia,Licenciatura
2.01408E+16,26002,Rechazada,PS1,Rechazado,MALO,0,,,,,0,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,38,Familiares,Preparatoria
2.01408E+16,6556,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,48,Familiares,Posgrado
2.01408E+16,626,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,46,Hipoteca,Licenciatura
2.01408E+16,8147,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,43,Renta,Licenciatura
2.01408E+16,6472,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,15000,Alto,0%,4,89,0,1,6366,250,0,0,0,36,Hipoteca,Preparatoria
2.01408E+16,641,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,8000,Alto,0%,4,89,0,2,5412,920,0,0,0,31,Hipoteca,Posgrado
2.01408E+16,120,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,20047,0,55,Propia,Licenciatura
2.01408E+16,7620,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,40,Renta,Licenciatura
2.01408E+16,7629,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,52,Renta,Posgrado
2.01408E+16,8175,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,28,Propia,Licenciatura
2.01408E+16,7588,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,58,Renta,Posgrado
2.01408E+16,845,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,30,Hipoteca,Licenciatura
2.01408E+16,6446,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,48,Propia,Preparatoria
2.01408E+16,7761,Rechazada,PS1,Rechazado,MALO,0,,,,,0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,34,Propia,Posgrado
2.01408E+16,26,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,36,Hipoteca,Licenciatura
2.01408E+16,8166,Rechazada,PS1,Rechazado,MALO,0,,,,,0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,3000,Alto,0%,4,89,0,1,1670,250,0,0,0,41,Renta,Posgrado
